case_folding,tokenizing
abah kedepannya pak prabowo ga usah ikut debat  ga usah memaksakan diri  saya kira  ga datang ga akan didiskualifikasi apalagi tema debatnya berat  bidangnya pak anies  bukan masalah pak prabowo bakal babak belur  tapi pendukungnya cengeng dan baperan,"['abah', 'kedepannya', 'pak', 'prabowo', 'ga', 'usah', 'ikut', 'debat', 'ga', 'usah', 'memaksakan', 'diri', 'saya', 'kira', 'ga', 'datang', 'ga', 'akan', 'didiskualifikasi', 'apalagi', 'tema', 'debatnya', 'berat', 'bidangnya', 'pak', 'anies', 'bukan', 'masalah', 'pak', 'prabowo', 'bakal', 'babak', 'belur', 'tapi', 'pendukungnya', 'cengeng', 'dan', 'baperan']"
sama visi misi nya  taro lah visi misi cuman janji kampanye belaka  tp menurut gua visi misi mereka paling realistis dan paling detail  yg gua suka dari anies dia gak takut buat open diskusi,"['sama', 'visi', 'misi', 'nya', 'taro', 'lah', 'visi', 'misi', 'cuman', 'janji', 'kampanye', 'belaka', 'tp', 'menurut', 'gua', 'visi', 'misi', 'mereka', 'paling', 'realistis', 'dan', 'paling', 'detail', 'yg', 'gua', 'suka', 'dari', 'anies', 'dia', 'gak', 'takut', 'buat', 'open', 'diskusi']"
klo paslon gua gabisa banyak komen buat muhaimin karena banyak isu ini itu  tunggu aja debat cawapres besok  cuman makin sini kalo liat pemaparan anies gua makin setuju sama jalan pemikiran nya dia dan juga,"['klo', 'paslon', 'gua', 'gabisa', 'banyak', 'komen', 'buat', 'muhaimin', 'karena', 'banyak', 'isu', 'ini', 'itu', 'tunggu', 'aja', 'debat', 'cawapres', 'besok', 'cuman', 'makin', 'sini', 'kalo', 'liat', 'pemaparan', 'anies', 'gua', 'makin', 'setuju', 'sama', 'jalan', 'pemikiran', 'nya', 'dia', 'dan', 'juga']"
metro tv gue yakin bgt kedepan nya pak anies akan membawa banyak perubahan sih,"['metro', 'tv', 'gue', 'yakin', 'bgt', 'kedepan', 'nya', 'pak', 'anies', 'akan', 'membawa', 'banyak', 'perubahan', 'sih']"
desak anies adalah salah satu event yg paling bagus di masa pilpres sekarang ini,"['desak', 'anies', 'adalah', 'salah', 'satu', 'event', 'yg', 'paling', 'bagus', 'di', 'masa', 'pilpres', 'sekarang', 'ini']"
lihatdariatas  fahrihamzah saya mohon jgn pak anies  kasihan kalo bisa di bina saja maksud saya di binasakan,"['lihatdariatas', 'fahrihamzah', 'saya', 'mohon', 'jgn', 'pak', 'anies', 'kasihan', 'kalo', 'bisa', 'di', 'bina', 'saja', 'maksud', 'saya', 'di', 'binasakan']"
oposisicerdas justru kalo dibanding fh  anies ini sepele  apalagi tentang kebebasan berfikir soal ilmu politik di lapangan  cuma fh kalah pamor aja,"['oposisicerdas', 'justru', 'kalo', 'dibanding', 'fh', 'anies', 'ini', 'sepele', 'apalagi', 'tentang', 'kebebasan', 'berfikir', 'soal', 'ilmu', 'politik', 'di', 'lapangan', 'cuma', 'fh', 'kalah', 'pamor', 'aja']"
metro tv gimana juga emang pak anies yang paling terdepan ,"['metro', 'tv', 'gimana', 'juga', 'emang', 'pak', 'anies', 'yang', 'paling', 'terdepan']"
andywindarto  tvonenews apa yg di sampaikan pak anies semua fakta bukan retorika,"['andywindarto', 'tvonenews', 'apa', 'yg', 'di', 'sampaikan', 'pak', 'anies', 'semua', 'fakta', 'bukan', 'retorika']"
metro tv salut gak sih lo dengan pak anies ya gak,"['metro', 'tv', 'salut', 'gak', 'sih', 'lo', 'dengan', 'pak', 'anies', 'ya', 'gak']"
sigid dhiro  biasa aja aniesbaswedan apakah anies bisa buat pembangunan di mana mana,"['sigid', 'dhiro', 'biasa', 'aja', 'aniesbaswedan', 'apakah', 'anies', 'bisa', 'buat', 'pembangunan', 'di', 'mana', 'mana']"
cakiminow subhanallah allahu akbar  makin mantap pilih pak anies,"['cakiminow', 'subhanallah', 'allahu', 'akbar', 'makin', 'mantap', 'pilih', 'pak', 'anies']"
nenkmonica  andre rosiade bang andre juga tidak beretika dan angkuh  dengan klaim anies jadi gub dki karena gerindra dan prabowo  dengan menapikan jasa jasa partai lain  relawan dan rakyat dki  saya yakin kalau hanya prabowo dan gerindra saja sendiri yg ngusung  anies gak akan jadi,"['nenkmonica', 'andre', 'rosiade', 'bang', 'andre', 'juga', 'tidak', 'beretika', 'dan', 'angkuh', 'dengan', 'klaim', 'anies', 'jadi', 'gub', 'dki', 'karena', 'gerindra', 'dan', 'prabowo', 'dengan', 'menapikan', 'jasa', 'jasa', 'partai', 'lain', 'relawan', 'dan', 'rakyat', 'dki', 'saya', 'yakin', 'kalau', 'hanya', 'prabowo', 'dan', 'gerindra', 'saja', 'sendiri', 'yg', 'ngusung', 'anies', 'gak', 'akan', 'jadi']"
ahys pengamat yg terlalu mamaksakan pdhl sebaliknya pak anies sebut situasi demokrasi skrg sgt  memprihatinkan ee pakwo ngamuk  sampe nunjuk  pak anies dan belain jokowi  aneh aja panggung debat buat dia tp kampanyekan jokowi terus kan ajaib bgt kan,"['ahys', 'pengamat', 'yg', 'terlalu', 'mamaksakan', 'pdhl', 'sebaliknya', 'pak', 'anies', 'sebut', 'situasi', 'demokrasi', 'skrg', 'sgt', 'memprihatinkan', 'ee', 'pakwo', 'ngamuk', 'sampe', 'nunjuk', 'pak', 'anies', 'dan', 'belain', 'jokowi', 'aneh', 'aja', 'panggung', 'debat', 'buat', 'dia', 'tp', 'kampanyekan', 'jokowi', 'terus', 'kan', 'ajaib', 'bgt', 'kan']"
anies datang menemui surya paloh  ada dua atau tiga petinggi nasdem lainnya menemani  salah satunya yang bercerita kepada saya mengenai momen ini surya paloh  sp nies  abang punya tawaran untukmu  ini demi bangsa dan negara  pertama  kau jadi cawapres  ganjar jadi capres,"['anies', 'datang', 'menemui', 'surya', 'paloh', 'ada', 'dua', 'atau', 'tiga', 'petinggi', 'nasdem', 'lainnya', 'menemani', 'salah', 'satunya', 'yang', 'bercerita', 'kepada', 'saya', 'mengenai', 'momen', 'ini', 'surya', 'paloh', 'sp', 'nies', 'abang', 'punya', 'tawaran', 'untukmu', 'ini', 'demi', 'bangsa', 'dan', 'negara', 'pertama', 'kau', 'jadi', 'cawapres', 'ganjar', 'jadi', 'capres']"
bjir udah kek buzzernya anies nih aku wkwkwk,"['bjir', 'udah', 'kek', 'buzzernya', 'anies', 'nih', 'aku', 'wkwkwk']"
anies cuma bisa ngomong doang,"['anies', 'cuma', 'bisa', 'ngomong', 'doang']"
kembang tidur  mrbig bobby risakotta cuma takutnya pdip itu suka mencampuri  dan klo pilih prabowo atau anies  like are you really sure ini tu konteksnya presiden lho  urusannya bukan cuma di indonesia tapi juga dengan dunia  gwe jujur agak kurang yakin sih sama anies atau prabowo  kurang cakap dan omong doang,"['kembang', 'tidur', 'mrbig', 'bobby', 'risakotta', 'cuma', 'takutnya', 'pdip', 'itu', 'suka', 'mencampuri', 'dan', 'klo', 'pilih', 'prabowo', 'atau', 'anies', 'like', 'are', 'you', 'really', 'sure', 'ini', 'tu', 'konteksnya', 'presiden', 'lho', 'urusannya', 'bukan', 'cuma', 'di', 'indonesia', 'tapi', 'juga', 'dengan', 'dunia', 'gwe', 'jujur', 'agak', 'kurang', 'yakin', 'sih', 'sama', 'anies', 'atau', 'prabowo', 'kurang', 'cakap', 'dan', 'omong', 'doang']"
dusrimulya  imade kun  hasmibakhtiar anies ini lucu  sok sok ngomongin oposisi dan jadi oposisi partai yang dukung dia koalisi pemerintah semua  sok sok ngomongin demokrasi  pernah jadi kader partai dan berporses di partai blm  omongan nya muter tapi kelakuan nya stag gak berubah  pragmatis,"['dusrimulya', 'imade', 'kun', 'hasmibakhtiar', 'anies', 'ini', 'lucu', 'sok', 'sok', 'ngomongin', 'oposisi', 'dan', 'jadi', 'oposisi', 'partai', 'yang', 'dukung', 'dia', 'koalisi', 'pemerintah', 'semua', 'sok', 'sok', 'ngomongin', 'demokrasi', 'pernah', 'jadi', 'kader', 'partai', 'dan', 'berporses', 'di', 'partai', 'blm', 'omongan', 'nya', 'muter', 'tapi', 'kelakuan', 'nya', 'stag', 'gak', 'berubah', 'pragmatis']"
menurutku aneh  kenapa orang  dekat  prabowo termasuk kader  partai  gerindra membantah penjelasan prabowo yang disampaikan oleh anies saat debat capres sesi pertama ada apa  kenapa  apakah,"['menurutku', 'aneh', 'kenapa', 'orang', 'dekat', 'prabowo', 'termasuk', 'kader', 'partai', 'gerindra', 'membantah', 'penjelasan', 'prabowo', 'yang', 'disampaikan', 'oleh', 'anies', 'saat', 'debat', 'capres', 'sesi', 'pertama', 'ada', 'apa', 'kenapa', 'apakah']"
viralhot novibudi aniesbaswedan yaa itu kan ada video diliat  paham atau engga  jobdesknya anies kan cuma dijakarta bukan jabar banten dan sekitarnya  minimal kalo ga ngerti gausah keras kepala gitu loh,"['viralhot', 'novibudi', 'aniesbaswedan', 'yaa', 'itu', 'kan', 'ada', 'video', 'diliat', 'paham', 'atau', 'engga', 'jobdesknya', 'anies', 'kan', 'cuma', 'dijakarta', 'bukan', 'jabar', 'banten', 'dan', 'sekitarnya', 'minimal', 'kalo', 'ga', 'ngerti', 'gausah', 'keras', 'kepala', 'gitu', 'loh']"
swing voter berhasil dipengaruhi oleh ganjar melalui debat pertama pilpres tag olivia daesang gacoan batter up views gempa surabaya anies dana  % setiap hari first lady pilihan terbaik,"['swing', 'voter', 'berhasil', 'dipengaruhi', 'oleh', 'ganjar', 'melalui', 'debat', 'pertama', 'pilpres', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']"
setauku anies emang konstan pakai pendukung dari orang orang ini buat dapetin suara banyak tapi pas eksekusinya dia ga sesuai sama ideologi orang orang ini,"['setauku', 'anies', 'emang', 'konstan', 'pakai', 'pendukung', 'dari', 'orang', 'orang', 'ini', 'buat', 'dapetin', 'suara', 'banyak', 'tapi', 'pas', 'eksekusinya', 'dia', 'ga', 'sesuai', 'sama', 'ideologi', 'orang', 'orang', 'ini']"
mazzini gsp wah jgn pilih kasih gitu dong masak cuma ama satu aliran agama aja ama aliran agama yg lain juga dong biar makin toleran kan semua aliran agama perlu diperhatikan kan  bapak anies,"['mazzini', 'gsp', 'wah', 'jgn', 'pilih', 'kasih', 'gitu', 'dong', 'masak', 'cuma', 'ama', 'satu', 'aliran', 'agama', 'aja', 'ama', 'aliran', 'agama', 'yg', 'lain', 'juga', 'dong', 'biar', 'makin', 'toleran', 'kan', 'semua', 'aliran', 'agama', 'perlu', 'diperhatikan', 'kan', 'bapak', 'anies']"
arsipaja siapa bilang nurun  ad yg pindah haluan sih tpi itu basis suara ahokers tpi nambah suarany dong dari militan akar rumput islam konservatif dan itu trbagi di seluruh indonesia apalagi kmrin uas udah prnyataan skap makin nambah suara anies yg nurun cma suara non muslim dan komunis,"['arsipaja', 'siapa', 'bilang', 'nurun', 'ad', 'yg', 'pindah', 'haluan', 'sih', 'tpi', 'itu', 'basis', 'suara', 'ahokers', 'tpi', 'nambah', 'suarany', 'dong', 'dari', 'militan', 'akar', 'rumput', 'islam', 'konservatif', 'dan', 'itu', 'trbagi', 'di', 'seluruh', 'indonesia', 'apalagi', 'kmrin', 'uas', 'udah', 'prnyataan', 'skap', 'makin', 'nambah', 'suara', 'anies', 'yg', 'nurun', 'cma', 'suara', 'non', 'muslim', 'dan', 'komunis']"
tamerlane strike bravo ada bahan enggak nder  tergantung sikap jokowi ntar gimana  tapi kalau mega masih sakit hati keknya langsung all in anies,"['tamerlane', 'strike', 'bravo', 'ada', 'bahan', 'enggak', 'nder', 'tergantung', 'sikap', 'jokowi', 'ntar', 'gimana', 'tapi', 'kalau', 'mega', 'masih', 'sakit', 'hati', 'keknya', 'langsung', 'all', 'in', 'anies']"
zenrs tanpa yusuf martak dkk anies bukan siapa siapa  sebagian besar pendukung anies adalah dari kelompok islam politik,"['zenrs', 'tanpa', 'yusuf', 'martak', 'dkk', 'anies', 'bukan', 'siapa', 'siapa', 'sebagian', 'besar', 'pendukung', 'anies', 'adalah', 'dari', 'kelompok', 'islam', 'politik']"
ganjar menegaskan bahwa pemberantasan korupsi itu tidak hanya cukup dengan kata  kata tetapi perlu tindakan tag olivia daesang gacoan batter up views gempa surabaya anies dana  % setiap hari first lady pilihan terbaik,"['ganjar', 'menegaskan', 'bahwa', 'pemberantasan', 'korupsi', 'itu', 'tidak', 'hanya', 'cukup', 'dengan', 'kata', 'kata', 'tetapi', 'perlu', 'tindakan', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']"
herculep  anak saya yang bersekolah di smp paham apa yang disampaikan oleh anies baswedan  kalau mau tanya  saya akan tunjukkan pada anda,"['herculep', 'anak', 'saya', 'yang', 'bersekolah', 'di', 'smp', 'paham', 'apa', 'yang', 'disampaikan', 'oleh', 'anies', 'baswedan', 'kalau', 'mau', 'tanya', 'saya', 'akan', 'tunjukkan', 'pada', 'anda']"
melibatkan masyarakat dalam pengambilan kebijakan merupakan ciri penerapan demokrasi ala ganjar tag olivia daesang gacoan batter up views gempa surabaya anies dana  % setiap hari first lady pilihan terbaik,"['melibatkan', 'masyarakat', 'dalam', 'pengambilan', 'kebijakan', 'merupakan', 'ciri', 'penerapan', 'demokrasi', 'ala', 'ganjar', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']"
hari ini pak anies baswedan berkumpul bersama teman teman disabilitas dalam acara diskusi santai disabilitas se jabodetabek,"['hari', 'ini', 'pak', 'anies', 'baswedan', 'berkumpul', 'bersama', 'teman', 'teman', 'disabilitas', 'dalam', 'acara', 'diskusi', 'santai', 'disabilitas', 'se', 'jabodetabek']"
ganjar berhasil meningkatkan elektabilitasnya sebagai capres lewat debat pertama tag olivia daesang gacoan batter up views gempa surabaya anies dana  % setiap hari first lady pilihan terbaik,"['ganjar', 'berhasil', 'meningkatkan', 'elektabilitasnya', 'sebagai', 'capres', 'lewat', 'debat', 'pertama', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']"
pengamat politik memberikan ganjar nilai karena penjabarannya sangat ringkas dan jelas tag olivia daesang gacoan batter up views gempa surabaya anies dana  % setiap hari first lady pilihan terbaik,"['pengamat', 'politik', 'memberikan', 'ganjar', 'nilai', 'karena', 'penjabarannya', 'sangat', 'ringkas', 'dan', 'jelas', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']"
hasbil lbs mereka mengerti maksud dari angin  yang disampaikan anies  hanya saja mereka menutup pikiran dan malah membodohkan diri untuk memilih  tidak mengerti  maksud tersebut,"['hasbil', 'lbs', 'mereka', 'mengerti', 'maksud', 'dari', 'angin', 'yang', 'disampaikan', 'anies', 'hanya', 'saja', 'mereka', 'menutup', 'pikiran', 'dan', 'malah', 'membodohkan', 'diri', 'untuk', 'memilih', 'tidak', 'mengerti', 'maksud', 'tersebut']"
sesungguhnya  maxwin itu hanya untuk orang orang yang selalu ingin mencoba,"['sesungguhnya', 'maxwin', 'itu', 'hanya', 'untuk', 'orang', 'orang', 'yang', 'selalu', 'ingin', 'mencoba']"
celana panjang bahan wanita harem baggy pants murah dapatkan cashback  % di shopee video anies gacoan daesang gempa ayo  lihat videoku di shopee video,"['celana', 'panjang', 'bahan', 'wanita', 'harem', 'baggy', 'pants', 'murah', 'dapatkan', 'cashback', '%', 'di', 'shopee', 'video', 'anies', 'gacoan', 'daesang', 'gempa', 'ayo', 'lihat', 'videoku', 'di', 'shopee', 'video']"
hasyimmah seharusnya kl tanya sm anies dipancing dl brp pak kl dia jwb lanjut ke pertanyaan berikutnya  setuju atau tidak tentang ikn kl masih muter lg jwbn nya ya diulang lagi ke pertanyaan awal  ulang terus sampe dia benar menjawabnya,"['hasyimmah', 'seharusnya', 'kl', 'tanya', 'sm', 'anies', 'dipancing', 'dl', 'brp', 'pak', 'kl', 'dia', 'jwb', 'lanjut', 'ke', 'pertanyaan', 'berikutnya', 'setuju', 'atau', 'tidak', 'tentang', 'ikn', 'kl', 'masih', 'muter', 'lg', 'jwbn', 'nya', 'ya', 'diulang', 'lagi', 'ke', 'pertanyaan', 'awal', 'ulang', 'terus', 'sampe', 'dia', 'benar', 'menjawabnya']"
antonrz andre rosiade lalu apa urusannya anies yg dipinang oleh nasdem sbg bacapres saat itu harus pamit kpd prabowo  janji anies telah lunas dilaksanakan dan janji itu utk kontestasi dan sudah dibuktikan anies tdk ikut berkontestasi pd lalu urusannya apa dg anies hrs pamit  mikir,"['antonrz', 'andre', 'rosiade', 'lalu', 'apa', 'urusannya', 'anies', 'yg', 'dipinang', 'oleh', 'nasdem', 'sbg', 'bacapres', 'saat', 'itu', 'harus', 'pamit', 'kpd', 'prabowo', 'janji', 'anies', 'telah', 'lunas', 'dilaksanakan', 'dan', 'janji', 'itu', 'utk', 'kontestasi', 'dan', 'sudah', 'dibuktikan', 'anies', 'tdk', 'ikut', 'berkontestasi', 'pd', 'lalu', 'urusannya', 'apa', 'dg', 'anies', 'hrs', 'pamit', 'mikir']"
isu penarikan menteri pendukung anies dari kabinet jokowi  ini penjelasannya,"['isu', 'penarikan', 'menteri', 'pendukung', 'anies', 'dari', 'kabinet', 'jokowi', 'ini', 'penjelasannya']"
dennysiregar  skrg abdul somad dipake pak anies  aniesbaswedan,"['dennysiregar', 'skrg', 'abdul', 'somad', 'dipake', 'pak', 'anies', 'aniesbaswedan']"
elisa jkt  dkijakarta demi menghilangkan rekam jejak anies,"['elisa', 'jkt', 'dkijakarta', 'demi', 'menghilangkan', 'rekam', 'jejak', 'anies']"
alwaysnangis xandreanda  afifahafra  nah disini anies sbg ketua rt yg bijak memberikan solusi bahwa kebersihan lingkungan harus menjadi tanggungjawab bersama  tidak bisa hanya tergantung pada satu rumah saja sementara rumah lain tdk menjaga kebersihan,"['alwaysnangis', 'xandreanda', 'afifahafra', 'nah', 'disini', 'anies', 'sbg', 'ketua', 'rt', 'yg', 'bijak', 'memberikan', 'solusi', 'bahwa', 'kebersihan', 'lingkungan', 'harus', 'menjadi', 'tanggungjawab', 'bersama', 'tidak', 'bisa', 'hanya', 'tergantung', 'pada', 'satu', 'rumah', 'saja', 'sementara', 'rumah', 'lain', 'tdk', 'menjaga', 'kebersihan']"
jadi menurut anies  krn angin tdk punya ktp maka setiap wilayah hendaknya punya monitor polusi udara yg canggih  agar bisa mendeteksi sumber pergerakan angin,"['jadi', 'menurut', 'anies', 'krn', 'angin', 'tdk', 'punya', 'ktp', 'maka', 'setiap', 'wilayah', 'hendaknya', 'punya', 'monitor', 'polusi', 'udara', 'yg', 'canggih', 'agar', 'bisa', 'mendeteksi', 'sumber', 'pergerakan', 'angin']"
andisboga  muchlis ar wkwkww  narasinya salah  anies gagal di konvensi demokrat  di ambil jokowi sebagai jubir  diangkat mendikbud  di buang jokowi kemudian daftar pilkada minta bantuan gerindra  jadi gubernur  selesai jabatan tahun  diambil sp buat capres  gak ada berkhianatnya deh,"['andisboga', 'muchlis', 'ar', 'wkwkww', 'narasinya', 'salah', 'anies', 'gagal', 'di', 'konvensi', 'demokrat', 'di', 'ambil', 'jokowi', 'sebagai', 'jubir', 'diangkat', 'mendikbud', 'di', 'buang', 'jokowi', 'kemudian', 'daftar', 'pilkada', 'minta', 'bantuan', 'gerindra', 'jadi', 'gubernur', 'selesai', 'jabatan', 'tahun', 'diambil', 'sp', 'buat', 'capres', 'gak', 'ada', 'berkhianatnya', 'deh']"
arsipaja bener kan jadinya yg dibilang pak anies  wkwk nyalahin angin dikasus ini wajar  kecuali tembak menembak nyalahin angin agak laen,"['arsipaja', 'bener', 'kan', 'jadinya', 'yg', 'dibilang', 'pak', 'anies', 'wkwk', 'nyalahin', 'angin', 'dikasus', 'ini', 'wajar', 'kecuali', 'tembak', 'menembak', 'nyalahin', 'angin', 'agak', 'laen']"
berpartnerlah dengan orang yang mau diajak bicara anies,"['berpartnerlah', 'dengan', 'orang', 'yang', 'mau', 'diajak', 'bicara', 'anies']"
nenkmonica  andre rosiade ya merka menganggap itu kontrak politik selamanya  ya selama pak prabowo capres trs gak tau smpe kapan kan  jdnya wajar lah mereka berasumsi  heheh kasian sbnrnya sih dilihat selurh rkyat indonesia jdi bulann anies jd ya akan menyerang karakter menyerang pribadi krn minim gagasn,"['nenkmonica', 'andre', 'rosiade', 'ya', 'merka', 'menganggap', 'itu', 'kontrak', 'politik', 'selamanya', 'ya', 'selama', 'pak', 'prabowo', 'capres', 'trs', 'gak', 'tau', 'smpe', 'kapan', 'kan', 'jdnya', 'wajar', 'lah', 'mereka', 'berasumsi', 'heheh', 'kasian', 'sbnrnya', 'sih', 'dilihat', 'selurh', 'rkyat', 'indonesia', 'jdi', 'bulann', 'anies', 'jd', 'ya', 'akan', 'menyerang', 'karakter', 'menyerang', 'pribadi', 'krn', 'minim', 'gagasn']"
jadi yah intinya  fasilitas di ikn bisa dimanfaatin buat seluruh masyarakat indonesia gacoan ginting olivia gempa daesang anies molly surabaya ahok prabowo bangtan debut,"['jadi', 'yah', 'intinya', 'fasilitas', 'di', 'ikn', 'bisa', 'dimanfaatin', 'buat', 'seluruh', 'masyarakat', 'indonesia', 'gacoan', 'ginting', 'olivia', 'gempa', 'daesang', 'anies', 'molly', 'surabaya', 'ahok', 'prabowo', 'bangtan', 'debut']"
hasbil lbs  aniesbaswedan ancrit ga level dunia politik lu dengan pak anies dah kebaca ya depan mata  klo lu ga bakal  jadi calo,"['hasbil', 'lbs', 'aniesbaswedan', 'ancrit', 'ga', 'level', 'dunia', 'politik', 'lu', 'dengan', 'pak', 'anies', 'dah', 'kebaca', 'ya', 'depan', 'mata', 'klo', 'lu', 'ga', 'bakal', 'jadi', 'calo']"
 prime video  murah kodai  uncrush  putus  angin  surabaya  pagii  semalem  anies  karina  daesang  olivia  gacoan,"['prime', 'video', 'murah', 'kodai', 'uncrush', 'putus', 'angin', 'surabaya', 'pagii', 'semalem', 'anies', 'karina', 'daesang', 'olivia', 'gacoan']"
metro tv wah keren nih di dukung sama ustad uas pak anies sudah pasti menang telak,"['metro', 'tv', 'wah', 'keren', 'nih', 'di', 'dukung', 'sama', 'ustad', 'uas', 'pak', 'anies', 'sudah', 'pasti', 'menang', 'telak']"
ooh jadi anies yang punya rencana menjarain pejabat pejabat era jokowi ini kalau menang jadi presiden ok  thanks infonya ,"['ooh', 'jadi', 'anies', 'yang', 'punya', 'rencana', 'menjarain', 'pejabat', 'pejabat', 'era', 'jokowi', 'ini', 'kalau', 'menang', 'jadi', 'presiden', 'ok', 'thanks', 'infonya']"
