formalization,stopword_removal
"['fahrihamzah', 'sebentar', 'lagi', 'ajar', 'sama', 'anies', 'bang']",fahrihamzah sebentar ajar anies bang
"['dulu', 'abang', 'itu', 'lawan', 'ketidakadilan', 'hukum', 'karena', 'pecat', 'partai', 'tanpa', 'alas', 'saya', 'ikut', 'bela', 'dia', 'karena', 'dia', 'benar', 'sekarang', 'dia', 'bahkan', 'dukung', 'hasil', 'langgar', 'hukum', 'dan', 'etika', 'saya', 'masih', 'ikut', 'bela', 'yang', 'benar', 'kurang', 'tegas', 'apa', 'coba', 'sikap', 'saya', 'dlm', 'pegang', 'teguh', 'supremasi', 'hukum']",abang lawan ketidakadilan hukum pecat partai alas bela dukung hasil langgar hukum etika bela coba sikap dlm pegang teguh supremasi hukum
"['itsquaileggs', 'karena', 'dia', 'juga', 'sempat', 'datengin', 'markas', 'fpi', 'trnyt', 'habis', 'menang', 'dia', 'pidato', 'pribumi', 'menang', 'yes', 'ma', 'dijadiin', 'wapres', 'is', 'shit', 'jkw', 'dateng', 'is', 'also', 'shit', 'prabs', 'yang', 'dluan', 'bawa', 'politik', 'identitas', 'di', 'milu', 'is', 'also', 'shit', 'tapi', 'anies', 'kena', 'konsekuensi', 'ride', 'the', 'wave', 'terima', 'saja', 'kenapa']",itsquaileggs datengin markas fpi trnyt habis menang pidato pribumi menang yes ma dijadiin wapres is shit jkw dateng is also shit prabs dluan bawa politik identitas milu is also shit anies kena konsekuensi ride the wave terima
"['ciro', 'saya', 'sih', 'mudah', 'saja', 'saya', 'akan', 'pilih', 'kok', 'lama', 'pks', 'tidak_dukung', 'anies', 'dan', 'anies', 'tidak_dukung', 'pembimbing akademik']",ciro sih mudah pilih pks tidak dukung anies anies tidak dukung pembimbing akademik
"['xandreanda', 'ulama', 'dan', 'tokoh', 'agama', 'dari', 'semua', 'agama', 'apa', 'agama', 'saja', 'oh', 'tuhan', 'mau', 'orang', 'bilang', 'pilih', 'anies', 'tidak', 'takut', 'sm', 'penjahat kelamin', '', 'iya', 'penjahat kelamin', '', 'kecil', 'tapi', 'rem', 'bat', 'anjer', 'aneh', 'isi']",xandreanda ulama tokoh agama agama agama oh tuhan orang bilang pilih anies takut sm penjahat kelamin  iya penjahat kelamin  rem bat anjer aneh isi
"['andre', 'rosiade', 'kata', 'siapa', 'prabowo', 'modal', 'anies', 'ndre', 'anies', 'itu', 'sampai', 'hutang', 'lho', 'ke', 'orang', 'agar', 'bisa', 'maju', 'pilgub', 'untung', 'menang', 'jadi', 'lunas', 'gk', 'perlu', 'kembali', 'hutang', 'prabowo', 'itu', 'modal', 'jokowi']",andre rosiade prabowo modal anies ndre anies hutang lho orang maju pilgub untung menang lunas gk hutang prabowo modal jokowi
"['mardigu', 'fakta', 'kalimat', 'pak', 'anies', 'selalu', 'yang', 'paling', 'efisien', 'dari', 'segi', 'efisiensi', 'waktu', 'dan', 'padat', 'informasi']",mardigu fakta kalimat anies efisien segi efisiensi padat informasi
"['hariany', 'abdhali', 'kamu', 'siapa', 'berani', 'bilang', 'begitu', 'kelas', 'firli', 'saja', 'tidak', 'bisa', 'bukti', 'anies', 'korupsi', 'bahkan', 'firli', 'yang', 'bukti', 'korupsi', 'kamu', 'ajar', 'dulu', 'yang', 'benar', 'nak']",hariany abdhali berani bilang kelas firli bukti anies korupsi firli bukti korupsi ajar nak
"['dulu', 'saya', 'simpati', 'tapi', 'telah', 'ulang', 'kali', 'rendah', 'pak', 'anies', 'baswedan', 'akhir', 'saya', 'ambil', 'simpul', 'orang', 'ini', 'ambisius', 'dan', 'segala', 'cara', 'laku', 'agar', 'jadi', 'presiden']",simpati ulang kali rendah anies baswedan ambil simpul orang ambisius laku presiden
"['bungdree', 'tvonenews', 'kikysaputrii', 'aniesbaswedan', 'pinter', 'retorika', 'itu', 'bagus', 'bang', 'dan', 'tidak_semu', 'orang', 'bisa', 'jadi', 'itu', 'positif', 'tinggal', 'yang', 'ragu', 'suruh', 'cek', 'fakta', 'apa', 'yang', 'sdh', 'sampai', 'jadi', 'pak', 'anies', 'ok', 'retorika', 'tinggal', 'timses', 'jelas', 'fakta']",bungdree tvonenews kikysaputrii aniesbaswedan pinter retorika bagus bang tidak semu orang positif tinggal ragu suruh cek fakta sdh anies ok retorika tinggal timses fakta
"['sobat', 'anies', 'partaisocmed', 'imigran', 'mimpi', 'jadi', 'ratu', 'pernah', 'menang', 'karena', 'politik', 'identitas']",sobat anies partaisocmed imigran mimpi ratu menang politik identitas
"['isu bohong', 'atau', 'fakta', 'ucap', 'anies', 'dalam', 'soal', 'sosok', 'harun', 'bocah', 'smp', 'yang', 'jadi', 'korban', 'saat', 'rusuh', 'heran', 'akun', 'besar', 'dukung', 'anies', 'ikut', 'framing', 'benar', 'angin', 'bisik', 'informasi', 'fakta', 'buat', 'mereka']",isu bohong fakta anies sosok harun bocah smp korban rusuh heran akun dukung anies framing angin bisik informasi fakta
"['harus', 'dukung', 'anies', 'muhaimin', 'di', 'pilpres', 'dinamis', 'itu', 'hanya', 'milik', 'insan', 'politik', 'kalau', 'politik', 'bilang', 'saja', 'politik', 'tidak_perlu', 'hipokrit']",dukung anies muhaimin pilpres dinamis milik insan politik politik bilang politik tidak perlu hipokrit
"['abheemanyoen', 'ekowboy', 'jawab', 'anies']",abheemanyoen ekowboy anies
"['abah', 'depan', 'pak', 'prabowo', 'tidak_perlu', 'ikut', 'debat', 'tidak_perlu', 'paksa', 'diri', 'saya', 'kira', 'tidak_datang', 'tidak_akan', 'diskualifikasi', 'apalagi', 'tema', 'debat', 'berat', 'bidang', 'pak', 'anies', 'tidak_masalah', 'pak', 'prabowo', 'bakal', 'babak', 'bur', 'tapi', 'dukung', 'cengeng', 'dan', 'baperan']",abah prabowo tidak perlu debat tidak perlu paksa tidak datang tidak akan diskualifikasi tema debat berat bidang anies tidak masalah prabowo babak bur dukung cengeng baperan
"['sama', 'visi', 'misi', 'nya', 'taro', 'lah', 'visi', 'misi', 'cuman', 'janji', 'kampanye', 'belaka', 'tapi', 'turut', 'saya', 'visi', 'misi', 'mereka', 'paling', 'realistis', 'dan', 'paling', 'detail', 'yang', 'saya', 'suka', 'dari', 'anies', 'dia', 'tidak_takut', 'buat', 'open', 'diskusi']",visi misi nya taro visi misi cuman janji kampanye belaka visi misi realistis detail suka anies tidak takut open diskusi
"['kalau', 'paslon', 'saya', 'tidak bisa', 'banyak', 'komen', 'buat', 'muhaimin', 'karena', 'banyak', 'isu', 'ini', 'itu', 'tunggu', 'saja', 'debat', 'cawapres', 'besok', 'cuman', 'makin', 'sini', 'kalau', 'lihat', 'papar', 'anies', 'saya', 'makin', 'tuju', 'sama', 'jalan', 'pikir', 'nya', 'dia', 'dan', 'juga']",paslon tidak bisa komen muhaimin isu tunggu debat cawapres besok cuman lihat papar anies tuju jalan pikir nya
"['metro', 'tv', 'saya', 'yakin', 'banget', 'depan', 'nya', 'pak', 'anies', 'akan', 'bawa', 'banyak', 'ubah', 'sih']",metro tv banget nya anies bawa ubah sih
"['desak', 'anies', 'adalah', 'salah', 'satu', 'event', 'yang', 'paling', 'bagus', 'di', 'masa', 'pilpres', 'sekarang', 'ini']",desak anies salah event bagus pilpres
"['lihatdariatas', 'fahrihamzah', 'saya', 'mohon', 'jangan', 'pak', 'anies', 'kasih', 'kalau', 'bisa', 'di', 'bina', 'saja', 'maksud', 'saya', 'di', 'binasa']",lihatdariatas fahrihamzah mohon anies kasih bina maksud binasa
"['oposisicerdas', 'justru', 'kalau', 'banding', 'fh', 'anies', 'ini', 'sepele', 'apalagi', 'tentang', 'bebas', 'berfikir', 'soal', 'ilmu', 'politik', 'di', 'lapang', 'cuma', 'fh', 'kalah', 'pamor', 'saja']",oposisicerdas banding fh anies sepele bebas berfikir ilmu politik lapang fh kalah pamor
"['metro', 'tv', 'bagaimana', 'juga', 'emang', 'pak', 'anies', 'yang', 'paling', 'depan']",metro tv emang anies
"['andywindarto', 'tvonenews', 'apa', 'yang', 'di', 'sampai', 'pak', 'anies', 'semua', 'fakta', 'tidak_retorika']",andywindarto tvonenews anies fakta tidak retorika
"['metro', 'tv', 'salut', 'tidak_sih', 'kamu', 'dengan', 'pak', 'anies', 'iya', 'tidak_']",metro tv salut tidak sih anies iya tidak 
"['sigid', 'dhiro', 'biasa', 'saja', 'aniesbaswedan', 'apakah', 'anies', 'bisa', 'buat', 'bangun', 'di', 'mana', 'mana']",sigid dhiro aniesbaswedan anies bangun
"['cakiminow', 'subhanallah', 'allahu', 'akbar', 'makin', 'mantap', 'pilih', 'pak', 'anies']",cakiminow subhanallah allahu akbar mantap pilih anies
"['nenkmonica', 'andre', 'rosiade', 'bang', 'andre', 'juga', 'tidak_etika', 'dan', 'angkuh', 'dengan', 'klaim', 'anies', 'jadi', 'gub', 'dki', 'karena', 'gerindra', 'dan', 'prabowo', 'dengan', 'tapi', 'jasa', 'jasa', 'partai', 'lain', 'rawan', 'dan', 'rakyat', 'dki', 'saya', 'yakin', 'kalau', 'hanya', 'prabowo', 'dan', 'gerindra', 'saja', 'sendiri', 'yang', 'ngusung', 'anies', 'tidak_akan', 'jadi']",nenkmonica andre rosiade bang andre tidak etika angkuh klaim anies gub dki gerindra prabowo jasa jasa partai rawan rakyat dki prabowo gerindra ngusung anies tidak akan
"['ahys', 'amat', 'yang', 'terlalu', 'mamaksakan', 'padahal', 'balik', 'pak', 'anies', 'sebut', 'situasi', 'demokrasi', 'sekarang', 'sangat', 'prihatin', 'ee', 'pakwo', 'ngamuk', 'sampai', 'nunjuk', 'pak', 'anies', 'dan', 'bain', 'jokowi', 'aneh', 'saja', 'panggung', 'debat', 'buat', 'dia', 'tapi', 'kampanye', 'jokowi', 'terus', 'kan', 'ajaib', 'banget', 'kan']",ahys mamaksakan anies situasi demokrasi prihatin ee pakwo ngamuk nunjuk anies bain jokowi aneh panggung debat kampanye jokowi ajaib banget
"['anies', 'datang', 'temu', 'surya', 'paloh', 'ada', 'dua', 'atau', 'tiga', 'petinggi', 'nasdem', 'lain', 'tani', 'salah', 'satu', 'yang', 'cerita', 'kepada', 'saya', 'kena', 'momen', 'ini', 'surya', 'paloh', 'sp', 'nies', 'abang', 'punya', 'tawar', 'untuk', 'ini', 'demi', 'bangsa', 'dan', 'negara', 'pertama', 'kamu', 'jadi', 'cawapres', 'ganjar', 'jadi', 'capres']",anies temu surya paloh petinggi nasdem tani salah cerita kena momen surya paloh sp nies abang tawar bangsa negara cawapres ganjar capres
"['bjir', 'sudah', 'seperti', 'buzzernya', 'anies', 'ini', 'aku', 'wkwkwk']",bjir buzzernya anies wkwkwk
"['anies', 'cuma', 'bisa', 'bicara', 'doang']",anies bicara doang
"['kembang', 'tidur', 'mrbig', 'bobby', 'risakotta', 'cuma', 'takut', 'pdip', 'itu', 'suka', 'campur', 'dan', 'kalau', 'pilih', 'prabowo', 'atau', 'anies', 'like', 'are', 'you', 'really', 'sure', 'ini', 'tu', 'konteks', 'presiden', 'lho', 'urus', 'tidak_cuma', 'di', 'indonesia', 'tapi', 'juga', 'dengan', 'dunia', 'gwe', 'jujur', 'agak', 'kurang', 'yakin', 'sih', 'sama', 'anies', 'atau', 'prabowo', 'kurang', 'cakap', 'dan', 'omong', 'doang']",kembang tidur mrbig bobby risakotta takut pdip suka campur pilih prabowo anies like are you really sure tu konteks presiden lho urus tidak cuma indonesia dunia gwe jujur sih anies prabowo cakap omong doang
"['dusrimulya', 'imade', 'kun', 'hasmibakhtiar', 'anies', 'ini', 'lucu', 'sok', 'sok', 'membicarakan', 'oposisi', 'dan', 'jadi', 'oposisi', 'partai', 'yang', 'dukung', 'dia', 'koalisi', 'perintah', 'semua', 'sok', 'sok', 'membicarakan', 'demokrasi', 'pernah', 'jadi', 'kader', 'partai', 'dan', 'berporses', 'di', 'partai', 'belum', 'omong', 'nya', 'muter', 'tapi', 'laku', 'nya', 'stag', 'tidak_ubah', 'pragmatis']",dusrimulya imade kun hasmibakhtiar anies lucu sok sok membicarakan oposisi oposisi partai dukung koalisi perintah sok sok membicarakan demokrasi kader partai berporses partai omong nya muter laku nya stag tidak ubah pragmatis
"['turut', 'aneh', 'kenapa', 'orang', 'dekat', 'prabowo', 'masuk', 'kader', 'partai', 'gerindra', 'ban', 'jelas', 'prabowo', 'yang', 'sampai', 'oleh', 'anies', 'saat', 'debat', 'capres', 'sesi', 'pertama', 'ada', 'apa', 'kenapa', 'apakah']",aneh orang prabowo masuk kader partai gerindra ban prabowo anies debat capres sesi
"['viralhot', 'novibudi', 'aniesbaswedan', 'yaa', 'itu', 'kan', 'ada', 'video', 'lihat', 'paham', 'atau', 'engga', 'jobdesknya', 'anies', 'kan', 'cuma', 'dijakarta', 'tidak_jabar', 'banten', 'dan', 'sekitar', 'minimal', 'kalau', 'tidak_mengerti', 'gausah', 'keras', 'kepala', 'gitu', 'loh']",viralhot novibudi aniesbaswedan yaa video lihat paham engga jobdesknya anies dijakarta tidak jabar banten minimal tidak mengerti gausah keras kepala gitu loh
"['swing', 'voter', 'hasil', 'pengaruh', 'oleh', 'ganjar', 'lalu', 'debat', 'pertama', 'pilpres', 'tag', 'olivia', 'daesang', 'gaco', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '', 'tiap', 'hari', 'pertama', 'lady', 'pilih', 'baik']",swing voter hasil pengaruh ganjar debat pilpres tag olivia daesang gaco batter up views gempa surabaya anies dana  lady pilih
"['tahu', 'anies', 'emang', 'konstan', 'pakai', 'dukung', 'dari', 'orang', 'orang', 'ini', 'buat', 'dapetin', 'suara', 'banyak', 'tapi', 'pas', 'eksekusi', 'dia', 'tidak_sesuai', 'sama', 'ideologi', 'orang', 'orang', 'ini']",anies emang konstan pakai dukung orang orang dapetin suara pas eksekusi tidak sesuai ideologi orang orang
"['mazzini', 'gsp', 'wah', 'jangan', 'pilih', 'kasih', 'gitu', 'dong', 'masak', 'cuma', 'sama', 'satu', 'alir', 'agama', 'saja', 'sama', 'alir', 'agama', 'yang', 'lain', 'juga', 'dong', 'biar', 'makin', 'toleran', 'kan', 'semua', 'alir', 'agama', 'perlu', 'perhati', 'kan', 'bapak', 'anies']",mazzini gsp pilih kasih gitu masak alir agama alir agama biar toleran alir agama perhati anies
"['arsipaja', 'siapa', 'bilang', 'nurun', 'ada', 'yang', 'pindah', 'haluan', 'sih', 'tapi', 'itu', 'basis', 'suara', 'ahokers', 'tapi', 'nambah', 'suarany', 'dong', 'dari', 'militan', 'akar', 'rumput', 'islam', 'konservatif', 'dan', 'itu', 'trbagi', 'di', 'seluruh', 'indonesia', 'apalagi', 'kemarin', 'uas', 'sudah', 'prnyataan', 'skap', 'makin', 'nambah', 'suara', 'anies', 'yang', 'nurun', 'cma', 'suara', 'non', 'muslim', 'dan', 'komunis']",arsipaja bilang nurun pindah haluan sih basis suara ahokers nambah suarany militan akar rumput islam konservatif trbagi indonesia kemarin uas prnyataan skap nambah suara anies nurun cma suara non muslim komunis
"['tamerlane', 'strike', 'bravo', 'ada', 'bahan', 'tidak', 'nder', 'gantung', 'sikap', 'jokowi', 'nanti', 'bagaimana', 'tapi', 'kalau', 'mega', 'masih', 'sakit', 'hati', 'seperti', 'langsung', 'all', 'masuk', 'anies']",tamerlane strike bravo bahan nder gantung sikap jokowi mega sakit hati langsung all masuk anies
"['zenrs', 'tanpa', 'yusuf', 'martak', 'dan kawan kawan', 'anies', 'tidak_siapa', 'siapa', 'bagi', 'besar', 'dukung', 'anies', 'adalah', 'dari', 'kelompok', 'islam', 'politik']",zenrs yusuf martak dan kawan kawan anies tidak siapa dukung anies kelompok islam politik
"['ganjar', 'tegas', 'bahwa', 'berantas', 'korupsi', 'itu', 'tidak_hanya', 'cukup', 'dengan', 'kata', 'kata', 'tetapi', 'perlu', 'tindak', 'tag', 'olivia', 'daesang', 'gaco', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '', 'tiap', 'hari', 'pertama', 'lady', 'pilih', 'baik']",ganjar berantas korupsi tidak hanya tindak tag olivia daesang gaco batter up views gempa surabaya anies dana  lady pilih
"['herculep', 'anak', 'saya', 'yang', 'sekolah', 'di', 'smp', 'paham', 'apa', 'yang', 'sampai', 'oleh', 'anies', 'baswedan', 'kalau', 'mau', 'tanya', 'saya', 'akan', 'tunjuk', 'pada', 'anda']",herculep anak sekolah smp paham anies baswedan
"['libat', 'masyarakat', 'dalam', 'ambil', 'bijak', 'rupa', 'ciri', 'terap', 'demokrasi', 'ala', 'ganjar', 'tag', 'olivia', 'daesang', 'gaco', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '', 'tiap', 'hari', 'pertama', 'lady', 'pilih', 'baik']",libat masyarakat ambil bijak rupa ciri terap demokrasi ala ganjar tag olivia daesang gaco batter up views gempa surabaya anies dana  lady pilih
"['hari', 'ini', 'pak', 'anies', 'baswedan', 'kumpul', 'sama', 'teman', 'teman', 'disabilitas', 'dalam', 'acara', 'diskusi', 'santai', 'disabilitas', 'se', 'jabodetabek']",anies baswedan kumpul teman teman disabilitas acara diskusi santai disabilitas jabodetabek
"['ganjar', 'hasil', 'tingkat', 'elektabilitasnya', 'bagai', 'capres', 'lewat', 'debat', 'pertama', 'tag', 'olivia', 'daesang', 'gaco', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '', 'tiap', 'hari', 'pertama', 'lady', 'pilih', 'baik']",ganjar hasil tingkat elektabilitasnya capres debat tag olivia daesang gaco batter up views gempa surabaya anies dana  lady pilih
"['amat', 'politik', 'beri', 'ganjar', 'nilai', 'karena', 'jabar', 'sangat', 'ringkas', 'dan', 'jelas', 'tag', 'olivia', 'daesang', 'gaco', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '', 'tiap', 'hari', 'pertama', 'lady', 'pilih', 'baik']",politik ganjar nilai jabar ringkas tag olivia daesang gaco batter up views gempa surabaya anies dana  lady pilih
"['hasbil', 'lbs', 'mereka', 'erti', 'maksud', 'dari', 'angin', 'yang', 'sampai', 'anies', 'hanya', 'saja', 'mereka', 'tutup', 'pikir', 'dan', 'bahkan', 'bodoh', 'diri', 'untuk', 'pilih', 'tidak_erti', 'maksud', 'sebut']",hasbil lbs erti maksud angin anies tutup pikir bodoh pilih tidak erti maksud
"['sungguh', 'maxwin', 'itu', 'hanya', 'untuk', 'orang', 'orang', 'yang', 'selalu', 'ingin', 'coba']",sungguh maxwin orang orang coba
"['celana', 'panjang', 'bahan', 'wanita', 'harem', 'baggy', 'pants', 'murah', 'dapat', 'cashback', '', 'di', 'shopee', 'video', 'anies', 'gaco', 'daesang', 'gempa', 'ayo', 'lihat', 'video', 'di', 'shopee', 'video']",celana bahan wanita harem baggy pants murah cashback  shopee video anies gaco daesang gempa ayo lihat video shopee video
"['hasyimmah', 'harus', 'kalau', 'tanya', 'sm', 'anies', 'pancing', 'dulu', 'berapa', 'pak', 'kalau', 'dia', 'jawab', 'lanjut', 'ke', 'tanya', 'ikut', 'tuju', 'atau', 'tidak_tentang', 'ikn', 'kalau', 'masih', 'muter', 'lagi', 'jwbn', 'nya', 'iya', 'ulang', 'lagi', 'ke', 'tanya', 'awal', 'ulang', 'terus', 'sampai', 'dia', 'benar', 'jawab']",hasyimmah sm anies pancing tuju tidak tentang ikn muter jwbn nya iya ulang ulang
"['antonrz', 'andre', 'rosiade', 'lalu', 'apa', 'urus', 'anies', 'yang', 'pinang', 'oleh', 'nasdem', 'sebagai', 'bacapres', 'saat', 'itu', 'harus', 'pamit', 'kepada', 'prabowo', 'janji', 'anies', 'telah', 'lunas', 'laksana', 'dan', 'janji', 'itu', 'untuk', 'kontestasi', 'dan', 'sudah', 'bukti', 'anies', 'tidak', 'ikut', 'berkontestasi', 'pada', 'lalu', 'urus', 'apa', 'dg', 'anies', 'harus', 'pamit', 'mikir']",antonrz andre rosiade urus anies pinang nasdem bacapres pamit prabowo janji anies lunas laksana janji kontestasi bukti anies berkontestasi urus anies pamit mikir
"['isu', 'tari', 'menteri', 'dukung', 'anies', 'dari', 'kabinet', 'jokowi', 'ini', 'jelas']",isu tari menteri dukung anies kabinet jokowi
"['dennysiregar', 'sekarang', 'abdul', 'somad', 'dipake', 'pak', 'anies', 'aniesbaswedan']",dennysiregar abdul somad dipake anies aniesbaswedan
"['elisa', 'jakarta', 'dkijakarta', 'demi', 'hilang', 'rekam', 'jejak', 'anies']",elisa jakarta dkijakarta hilang rekam jejak anies
"['alwaysnangis', 'xandreanda', 'afifahafra', 'nah', 'sini', 'anies', 'sebagai', 'ketua', 'rt', 'yang', 'bijak', 'beri', 'solusi', 'bahwa', 'bersih', 'lingkung', 'harus', 'jadi', 'tanggungjawab', 'sama', 'tidak_bisa', 'hanya', 'gantung', 'pada', 'satu', 'rumah', 'saja', 'sementara', 'rumah', 'lain', 'tidak', 'jaga', 'bersih']",alwaysnangis xandreanda afifahafra anies ketua bijak solusi bersih lingkung tanggungjawab tidak bisa gantung rumah rumah jaga bersih
"['jadi', 'turut', 'anies', 'karena', 'angin', 'tidak', 'punya', 'ktp', 'maka', 'tiap', 'wilayah', 'hendak', 'punya', 'monitor', 'polusi', 'udara', 'yang', 'canggih', 'agar', 'bisa', 'deteksi', 'sumber', 'gera', 'angin']",anies angin ktp wilayah monitor polusi udara canggih deteksi sumber gera angin
"['andisboga', 'muchlis', 'ar', 'wkwkww', 'narasi', 'salah', 'anies', 'gagal', 'di', 'konvensi', 'demokrat', 'di', 'ambil', 'jokowi', 'bagai', 'juru bicara', 'angkat', 'mendikbud', 'di', 'buang', 'jokowi', 'kemudian', 'daftar', 'pemilihan kepala daerah', 'minta', 'bantu', 'gerindra', 'jadi', 'gubernur', 'selesai', 'jabat', 'tahun', 'ambil', 'sp', 'buat', 'capres', 'tidak_ada', 'khianat', 'deh']",andisboga muchlis ar wkwkww narasi salah anies gagal konvensi demokrat ambil jokowi juru bicara angkat mendikbud buang jokowi daftar pemilihan kepala daerah bantu gerindra gubernur selesai jabat ambil sp capres tidak ada khianat deh
"['arsipaja', 'benar', 'kan', 'jadi', 'yang', 'bilang', 'pak', 'anies', 'tertawa', 'nyalahin', 'angin', 'kasus', 'ini', 'wajar', 'kecuali', 'tembak', 'tembak', 'nyalahin', 'angin', 'agak', 'lain']",arsipaja bilang anies tertawa nyalahin angin wajar kecuali tembak tembak nyalahin angin
"['partner', 'dengan', 'orang', 'yang', 'mau', 'ajak', 'bicara', 'anies']",partner orang ajak bicara anies
"['nenkmonica', 'andre', 'rosiade', 'iya', 'merka', 'anggap', 'itu', 'kontrak', 'politik', 'lama', 'iya', 'lama', 'pak', 'prabowo', 'capres', 'terus', 'tidak_tahu', 'smpe', 'kapan', 'kan', 'jdnya', 'wajar', 'lah', 'mereka', 'asumsi', 'heheh', 'kasih', 'sbnrnya', 'sih', 'lihat', 'selurh', 'rkyat', 'indonesia', 'jadi', 'bulann', 'anies', 'jadi', 'iya', 'akan', 'serang', 'karakter', 'serang', 'pribadi', 'karena', 'minim', 'gagasn']",nenkmonica andre rosiade iya merka anggap kontrak politik iya prabowo capres tidak tahu smpe jdnya wajar asumsi heheh kasih sbnrnya sih lihat selurh rkyat indonesia bulann anies iya serang karakter serang pribadi minim gagasn
"['jadi', 'yah', 'inti', 'fasilitas', 'di', 'ikn', 'bisa', 'dimanfaatin', 'buat', 'seluruh', 'masyarakat', 'indonesia', 'gaco', 'ginting', 'olivia', 'gempa', 'daesang', 'anies', 'molly', 'surabaya', 'ahok', 'prabowo', 'bangtan', 'debut']",yah inti fasilitas ikn dimanfaatin masyarakat indonesia gaco ginting olivia gempa daesang anies molly surabaya ahok prabowo bangtan debut
"['hasbil', 'lbs', 'aniesbaswedan', 'ancrit', 'tidak_level', 'dunia', 'politik', 'kamu', 'dengan', 'pak', 'anies', 'sudah', 'baca', 'iya', 'depan', 'mata', 'kalau', 'kamu', 'tidak_bakal', 'jadi', 'makelar']",hasbil lbs aniesbaswedan ancrit tidak level dunia politik anies baca iya mata tidak bakal makelar
"['prime', 'video', 'murah', 'koda', 'uncrush', 'putus', 'angin', 'surabaya', 'pagi', 'malam', 'anies', 'karina', 'daesang', 'olivia', 'gaco']",prime video murah koda uncrush putus angin surabaya pagi malam anies karina daesang olivia gaco
"['metro', 'tv', 'wah', 'bagus', 'ini', 'di', 'dukung', 'sama', 'ustad', 'uas', 'pak', 'anies', 'sudah', 'pasti', 'menang', 'telak']",metro tv bagus dukung ustad uas anies menang telak
"['ooh', 'jadi', 'anies', 'yang', 'punya', 'rencana', 'menjarain', 'jabat', 'jabat', 'era', 'jokowi', 'ini', 'kalau', 'menang', 'jadi', 'presiden', 'ok', 'terima kasih', 'informasi']",ooh anies rencana menjarain jabat jabat era jokowi menang presiden ok terima kasih informasi
"['prediksi', 'toto gelap', 'texas', 'desember', 'angka', 'main', 'coba', '', 'amp', '', '', '', '', '', '', '', '', '', '', '', '', 'shio', 'ular', 'twins']",prediksi toto gelap texas desember angka main coba  amp             shio ular twins
"['sukiman', 'imade', 'kun', 'hasmibakhtiar', 'punya', 'prinsip', 'baik', 'kok', 'sebut', 'sombong', 'ngaji', 'lagi', 'sana']",sukiman imade kun hasmibakhtiar prinsip sombong ngaji
"['ajengcute', 'padahal', 'kakak', 'ini', 'saya', 'yakin', 'didik', 'tinggi', 'lihat', 'data', 'yang', 'di', 'bicara', 'tentang', 'angin', 'oleh', 'anies', 'kalau', 'gk', 'gin', 'saja', 'rumah', 'dari', 'tempat', 'saya', 'sdg', 'bakar', 'sampah', 'sesegera mungkin', 'nya', 'tidak', 'sampai', 'ke', 'arah', 'rumah', 'saya', 'gk', 'tahu', 'kenapa', 'tiba', 'sesegera mungkin', 'bisa', 'sampai', 'ke', 'rumah', 'saya', 'karena', 'angin', 'yang', 'bawa', 'itu', 'itu', 'contoh', 'sederhana', 'jelas', 'anies']",ajengcute kakak didik lihat data bicara angin anies gk gin rumah sdg bakar sampah sesegera mungkin nya arah rumah gk sesegera mungkin rumah angin bawa contoh sederhana anies
"['tidak_suka', 'ma', 'anies', 'tu', 'silah', 'tapi', 'mbok', 'yang', 'adil', 'jangan', 'standar', 'ganda', 'bin', 'hipokrit', 'gitu', 'lho', 'si', 'dulu', 'kan', 'jadi', 'tumbal', 'proyek', 'na', 'pakdhe', 'tidak_brani', 'nyelametin', 'cuma', 'kasih', 'kursi', 'komisaris', 'buat', 'ngedem', 'sayang', 'banyak', 'fans', 'berat', 'na', 'yang', 'buta', 'bego']",tidak suka ma anies tu silah mbok adil standar ganda bin hipokrit gitu lho si tumbal proyek na pakdhe tidak brani nyelametin kasih kursi komisaris ngedem sayang fans berat na buta bego
"['husni', 'mihrab', 'jadi', 'inget', 'waktu', 'debat', 'capres', 'kemarin', 'ada', 'yang', 'rap', 'api', 'bilang', 'saya', 'tidak_punya', 'apa', 'apa', 'mas', 'anies', 'saya', 'yang', 'nonton', 'otomatis', 'tertawa']",husni mihrab inget debat capres kemarin rap api bilang tidak punya mas anies nonton otomatis tertawa
"['tejarbeledug', 'strike', 'bravo', 'tapi', 'kalau', 'yang', 'lolos', 'prabowo', 'anies', 'mungkin', 'besar', 'suara', 'ganjar', 'bakal', 'lari', 'ke', 'prabowo', 'juga']",tejarbeledug strike bravo lolos prabowo anies suara ganjar lari prabowo
"['apa', 'sih', 'yang', 'kita', 'bela', 'kita', 'bela', 'nilai', 'bela', 'benar', 'tapi', 'daripada', 'netral', 'tidak_jelas', 'lebih', 'baik', 'pihak', 'pada', 'yang', 'saya', 'anggap', 'benar', 'anies', 'baswedan', 'refly', 'harun']",sih bela bela nilai bela netral tidak jelas anggap anies baswedan refly harun
"['kompastv', 'lah', 'waktu', 'dulu', 'pilgub', 'si', 'anies', 'ini', 'pakai', 'cara', 'itu', 'kan']",kompastv pilgub si anies pakai
