created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleansing,remove_emojis,case_folding,tokenizing,stemming_list,stemming,negation,formalization,stopword_list,stopword_removal
Fri Dec 15 04:10:31 +0000 2023,1735512635322618105,"Program Prabowo membawa perubahan positif bagi industri nasional, dengan peluang ekspor yang semakin terbuka.   #02UntukIndonesiaMaju  17Program PrioritasPraGibs",0,0,0,0,in,1675434195366330369,1735512635322618105,anggitaoktt,https://twitter.com/anggitaoktt/status/1735512635322618105,Program Prabowo membawa perubahan positif bagi industri nasional  dengan peluang ekspor yang semakin terbuka Program PrioritasPraGibs,Program Prabowo membawa perubahan positif bagi industri nasional  dengan peluang ekspor yang semakin terbuka        Program PrioritasPraGibs,program prabowo membawa perubahan positif bagi industri nasional  dengan peluang ekspor yang semakin terbuka program prioritaspragibs,"['program', 'prabowo', 'membawa', 'perubahan', 'positif', 'bagi', 'industri', 'nasional', 'dengan', 'peluang', 'ekspor', 'yang', 'semakin', 'terbuka', 'program', 'prioritaspragibs']","['program', 'prabowo', 'bawa', 'ubah', 'positif', 'bagi', 'industri', 'nasional', 'dengan', 'peluang', 'ekspor', 'yang', 'makin', 'buka', 'program', 'prioritaspragibs']",program prabowo bawa ubah positif bagi industri nasional dengan peluang ekspor yang makin buka program prioritaspragibs,"['program', 'prabowo', 'bawa', 'ubah', 'positif', 'bagi', 'industri', 'nasional', 'dengan', 'peluang', 'ekspor', 'yang', 'makin', 'buka', 'program', 'prioritaspragibs']","['program', 'prabowo', 'bawa', 'ubah', 'positif', 'bagi', 'industri', 'nasional', 'dengan', 'peluang', 'ekspor', 'yang', 'makin', 'buka', 'program', 'prioritaspragibs']","['program', 'prabowo', 'bawa', 'ubah', 'positif', 'industri', 'nasional', 'peluang', 'ekspor', 'buka', 'program', 'prioritaspragibs']",program prabowo bawa ubah positif industri nasional peluang ekspor buka program prioritaspragibs
Fri Dec 15 04:10:31 +0000 2023,1735512635221930193,AHY optimis Prabowo akan wujudkan perubahan pada Indonesia. f\t  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/aJKsgwF9B4,0,0,0,0,in,1101762919,1735512635221930193,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512635221930193,AHY optimis Prabowo akan wujudkan perubahan pada Indonesia \ AgusYudhoyono PDemokrat Demokrat Bareng AHY,AHY optimis Prabowo akan wujudkan perubahan pada Indonesia   \   AgusYudhoyono PDemokrat Demokrat Bareng AHY,ahy optimis prabowo akan wujudkan perubahan pada indonesia \ agusyudhoyono pdemokrat demokrat bareng ahy,"['ahy', 'optimis', 'prabowo', 'akan', 'wujudkan', 'perubahan', 'pada', 'indonesia', '\\', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'optimis', 'prabowo', 'akan', 'wujud', 'ubah', 'pada', 'indonesia', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']",ahy optimis prabowo akan wujud ubah pada indonesia  agusyudhoyono pdemokrat demokrat bareng ahy,"['ahy', 'optimis', 'prabowo', 'akan', 'wujud', 'ubah', 'pada', 'indonesia', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'optimis', 'prabowo', 'akan', 'wujud', 'ubah', 'pada', 'indonesia', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'optimis', 'prabowo', 'wujud', 'ubah', 'indonesia', '', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']",ahy optimis prabowo wujud ubah indonesia  agusyudhoyono pdemokrat demokrat bareng ahy
Fri Dec 15 04:10:28 +0000 2023,1735512624694198375,"Hadiri Perayaan Ultah Prabowo, AHY: Semoga Beliau Terpilih Menjadi Presiden 2024. ely  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/TZM3XXvouK",0,0,0,0,in,1101762919,1735512624694198375,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512624694198375,Hadiri Perayaan Ultah Prabowo  AHY  Semoga Beliau Terpilih Menjadi Presiden ely  PDemokrat AgusYudhoyono Demokrat Bareng AHY,Hadiri Perayaan Ultah Prabowo  AHY  Semoga Beliau Terpilih Menjadi Presiden    ely  PDemokrat AgusYudhoyono Demokrat Bareng AHY,hadiri perayaan ultah prabowo  ahy  semoga beliau terpilih menjadi presiden ely  pdemokrat agusyudhoyono demokrat bareng ahy,"['hadiri', 'perayaan', 'ultah', 'prabowo', 'ahy', 'semoga', 'beliau', 'terpilih', 'menjadi', 'presiden', 'ely', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['hadir', 'raya', 'ultah', 'prabowo', 'ahy', 'moga', 'beliau', 'pilih', 'jadi', 'presiden', 'ely', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",hadir raya ultah prabowo ahy moga beliau pilih jadi presiden ely pdemokrat agusyudhoyono demokrat bareng ahy,"['hadir', 'raya', 'ultah', 'prabowo', 'ahy', 'moga', 'beliau', 'pilih', 'jadi', 'presiden', 'ely', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['hadir', 'raya', 'ultah', 'prabowo', 'ahy', 'moga', 'beliau', 'pilih', 'jadi', 'presiden', 'ely', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['hadir', 'raya', 'ultah', 'prabowo', 'ahy', 'moga', 'beliau', 'pilih', 'presiden', 'ely', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",hadir raya ultah prabowo ahy moga beliau pilih presiden ely pdemokrat agusyudhoyono demokrat bareng ahy
Fri Dec 15 04:10:26 +0000 2023,1735512615437423077,"Hbd mba @Deasycii sehat, sukses dan gemoy selalu... 🙏 Satu lagi neh Min @Gerindra pendukungmu dan pendukung pak @prabowo ultah. Kasih ucapan jg y min https://t.co/JGsGgpQt7a",0,0,0,1,in,1020996135911972865,1735512615437423077,dJokoTingkir99,https://twitter.com/dJokoTingkir99/status/1735512615437423077,Hbd mba  Deasycii sehat  sukses dan gemoy selalu Satu lagi neh Min  Gerindra pendukungmu dan pendukung pak  prabowo ultah  Kasih ucapan jg min,Hbd mba  Deasycii sehat  sukses dan gemoy selalu     Satu lagi neh Min  Gerindra pendukungmu dan pendukung pak  prabowo ultah  Kasih ucapan jg   min,hbd mba  deasycii sehat  sukses dan gemoy selalu satu lagi neh min  gerindra pendukungmu dan pendukung pak  prabowo ultah  kasih ucapan jg min,"['hbd', 'mba', 'deasycii', 'sehat', 'sukses', 'dan', 'gemoy', 'selalu', 'satu', 'lagi', 'neh', 'min', 'gerindra', 'pendukungmu', 'dan', 'pendukung', 'pak', 'prabowo', 'ultah', 'kasih', 'ucapan', 'jg', 'min']","['hbd', 'mba', 'deasycii', 'sehat', 'sukses', 'dan', 'gemoy', 'selalu', 'satu', 'lagi', 'neh', 'min', 'gerindra', 'dukung', 'dan', 'dukung', 'pak', 'prabowo', 'ultah', 'kasih', 'ucap', 'jg', 'min']",hbd mba deasycii sehat sukses dan gemoy selalu satu lagi neh min gerindra dukung dan dukung pak prabowo ultah kasih ucap jg min,"['hbd', 'mba', 'deasycii', 'sehat', 'sukses', 'dan', 'gemoy', 'selalu', 'satu', 'lagi', 'neh', 'min', 'gerindra', 'dukung', 'dan', 'dukung', 'pak', 'prabowo', 'ultah', 'kasih', 'ucap', 'jg', 'min']","['happy birthday', 'mbak', 'deasycii', 'sehat', 'sukses', 'dan', 'lucu', 'selalu', 'satu', 'lagi', 'neh', 'admin', 'gerindra', 'dukung', 'dan', 'dukung', 'pak', 'prabowo', 'ultah', 'kasih', 'ucap', 'juga', 'admin']","['happy birthday', 'mbak', 'deasycii', 'sehat', 'sukses', 'lucu', 'neh', 'admin', 'gerindra', 'dukung', 'dukung', 'prabowo', 'ultah', 'kasih', 'admin']",happy birthday mbak deasycii sehat sukses lucu neh admin gerindra dukung dukung prabowo ultah kasih admin
Fri Dec 15 04:10:24 +0000 2023,1735512607493407109,@yuliaaanidiya_ Prabowo Subianto mendapatkan banyak dukungan dari artis maupun konten kreator. dekade08,0,0,0,0,in,1668144622793822215,1735471222564208968,rafifknzoo,https://twitter.com/rafifknzoo/status/1735512607493407109,yulianidiya  Prabowo Subianto mendapatkan banyak dukungan dari artis maupun konten kreator  dekade,yuliaaanidiya  Prabowo Subianto mendapatkan banyak dukungan dari artis maupun konten kreator  dekade,yulianidiya  prabowo subianto mendapatkan banyak dukungan dari artis maupun konten kreator  dekade,"['yulianidiya', 'prabowo', 'subianto', 'mendapatkan', 'banyak', 'dukungan', 'dari', 'artis', 'maupun', 'konten', 'kreator', 'dekade']","['yulianidiya', 'prabowo', 'subianto', 'dapat', 'banyak', 'dukung', 'dari', 'artis', 'maupun', 'konten', 'kreator', 'dekade']",yulianidiya prabowo subianto dapat banyak dukung dari artis maupun konten kreator dekade,"['yulianidiya', 'prabowo', 'subianto', 'dapat', 'banyak', 'dukung', 'dari', 'artis', 'maupun', 'konten', 'kreator', 'dekade']","['yulianidiya', 'prabowo', 'subianto', 'dapat', 'banyak', 'dukung', 'dari', 'artis', 'maupun', 'konten', 'kreator', 'dekade']","['yulianidiya', 'prabowo', 'subianto', 'dukung', 'artis', 'konten', 'kreator', 'dekade']",yulianidiya prabowo subianto dukung artis konten kreator dekade
Fri Dec 15 04:10:24 +0000 2023,1735512605853438145,"Basis lama kembali, elektabilitas Prabowo makin solid jelang pilpres 2024. jl_  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/CxD0BuDZzm",0,0,0,0,in,1101762919,1735512605853438145,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512605853438145,Basis lama kembali  elektabilitas Prabowo makin solid jelang pilpres jl PDemokrat AgusYudhoyono Demokrat Bareng AHY,Basis lama kembali  elektabilitas Prabowo makin solid jelang pilpres    jl   PDemokrat AgusYudhoyono Demokrat Bareng AHY,basis lama kembali  elektabilitas prabowo makin solid jelang pilpres jl pdemokrat agusyudhoyono demokrat bareng ahy,"['basis', 'lama', 'kembali', 'elektabilitas', 'prabowo', 'makin', 'solid', 'jelang', 'pilpres', 'jl', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['basis', 'lama', 'kembali', 'elektabilitas', 'prabowo', 'makin', 'solid', 'jelang', 'pilpres', 'jl', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",basis lama kembali elektabilitas prabowo makin solid jelang pilpres jl pdemokrat agusyudhoyono demokrat bareng ahy,"['basis', 'lama', 'kembali', 'elektabilitas', 'prabowo', 'makin', 'solid', 'jelang', 'pilpres', 'jl', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['basis', 'lama', 'kembali', 'elektabilitas', 'prabowo', 'makin', 'solid', 'jelang', 'pilpres', 'jl', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['basis', 'elektabilitas', 'prabowo', 'solid', 'jelang', 'pilpres', 'jl', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",basis elektabilitas prabowo solid jelang pilpres jl pdemokrat agusyudhoyono demokrat bareng ahy
Fri Dec 15 04:10:23 +0000 2023,1735512602468651127,"@erickthohir @prabowo Abis APBN buat kampanye mulu,tohir emang bangke",0,0,0,0,in,1535911464,1735151788964422121,ErwinRockerkids,https://twitter.com/ErwinRockerkids/status/1735512602468651127,erickthohir  prabowo Abis APBN buat kampanye mulu tohir emang bangke,erickthohir  prabowo Abis APBN buat kampanye mulu tohir emang bangke,erickthohir  prabowo abis apbn buat kampanye mulu tohir emang bangke,"['erickthohir', 'prabowo', 'abis', 'apbn', 'buat', 'kampanye', 'mulu', 'tohir', 'emang', 'bangke']","['erickthohir', 'prabowo', 'abis', 'apbn', 'buat', 'kampanye', 'mulu', 'tohir', 'emang', 'bangke']",erickthohir prabowo abis apbn buat kampanye mulu tohir emang bangke,"['erickthohir', 'prabowo', 'abis', 'apbn', 'buat', 'kampanye', 'mulu', 'tohir', 'emang', 'bangke']","['erickthohir', 'prabowo', 'habis', 'apbn', 'buat', 'kampanye', 'melulu', 'tohir', 'emang', 'bangkai']","['erickthohir', 'prabowo', 'habis', 'apbn', 'kampanye', 'melulu', 'tohir', 'emang', 'bangkai']",erickthohir prabowo habis apbn kampanye melulu tohir emang bangkai
Fri Dec 15 04:10:21 +0000 2023,1735512596609142865,"Prabowo ulang tahun, AHY doakan Agar menjadi Presiden 2024.. gqr  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/hQTZavcDnU",0,0,0,0,in,1101762919,1735512596609142865,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512596609142865,Prabowo ulang tahun  AHY doakan Agar menjadi Presiden gqr  AgusYudhoyono PDemokrat Demokrat Bareng AHY,Prabowo ulang tahun  AHY doakan Agar menjadi Presiden     gqr  AgusYudhoyono PDemokrat Demokrat Bareng AHY,prabowo ulang tahun  ahy doakan agar menjadi presiden gqr  agusyudhoyono pdemokrat demokrat bareng ahy,"['prabowo', 'ulang', 'tahun', 'ahy', 'doakan', 'agar', 'menjadi', 'presiden', 'gqr', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['prabowo', 'ulang', 'tahun', 'ahy', 'doa', 'agar', 'jadi', 'presiden', 'gqr', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']",prabowo ulang tahun ahy doa agar jadi presiden gqr agusyudhoyono pdemokrat demokrat bareng ahy,"['prabowo', 'ulang', 'tahun', 'ahy', 'doa', 'agar', 'jadi', 'presiden', 'gqr', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['prabowo', 'ulang', 'tahun', 'ahy', 'doa', 'agar', 'jadi', 'presiden', 'gqr', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['prabowo', 'ulang', 'ahy', 'doa', 'presiden', 'gqr', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']",prabowo ulang ahy doa presiden gqr agusyudhoyono pdemokrat demokrat bareng ahy
Fri Dec 15 04:10:19 +0000 2023,1735512587016802619,"Cawapres KIM Wewenang Mutlak Capres, AHY: Demokrat Usulkan Khofifah Cawapres Prabowo.. wn_  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/npk2h2bH75",0,0,0,0,in,1101762919,1735512587016802619,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512587016802619,Cawapres KIM Wewenang Mutlak Capres  AHY  Demokrat Usulkan Khofifah Cawapres Prabowo wn PDemokrat AgusYudhoyono Demokrat Bareng AHY,Cawapres KIM Wewenang Mutlak Capres  AHY  Demokrat Usulkan Khofifah Cawapres Prabowo   wn   PDemokrat AgusYudhoyono Demokrat Bareng AHY,cawapres kim wewenang mutlak capres  ahy  demokrat usulkan khofifah cawapres prabowo wn pdemokrat agusyudhoyono demokrat bareng ahy,"['cawapres', 'kim', 'wewenang', 'mutlak', 'capres', 'ahy', 'demokrat', 'usulkan', 'khofifah', 'cawapres', 'prabowo', 'wn', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['cawapres', 'kim', 'wewenang', 'mutlak', 'capres', 'ahy', 'demokrat', 'usul', 'khofifah', 'cawapres', 'prabowo', 'wn', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",cawapres kim wewenang mutlak capres ahy demokrat usul khofifah cawapres prabowo wn pdemokrat agusyudhoyono demokrat bareng ahy,"['cawapres', 'kim', 'wewenang', 'mutlak', 'capres', 'ahy', 'demokrat', 'usul', 'khofifah', 'cawapres', 'prabowo', 'wn', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['cawapres', 'kim', 'wewenang', 'mutlak', 'capres', 'ahy', 'demokrat', 'usul', 'khofifah', 'cawapres', 'prabowo', 'wn', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['cawapres', 'kim', 'wewenang', 'mutlak', 'capres', 'ahy', 'demokrat', 'usul', 'khofifah', 'cawapres', 'prabowo', 'wn', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",cawapres kim wewenang mutlak capres ahy demokrat usul khofifah cawapres prabowo wn pdemokrat agusyudhoyono demokrat bareng ahy
Fri Dec 15 04:10:19 +0000 2023,1735512586630967686,@ESawela Semangat besar terpancar dari 17 Program Prioritas Prabowo-Gibran untuk negeri tercinta.  #02UntukIndonesiaMaju  17Program PrioritasPraGibs,0,0,0,0,in,1667011620814606337,1735497880373432502,Sanjayawikarta,https://twitter.com/Sanjayawikarta/status/1735512586630967686,ESawela Semangat besar terpancar dari Program Prioritas Prabowo Gibran untuk negeri tercinta Program PrioritasPraGibs,ESawela Semangat besar terpancar dari   Program Prioritas Prabowo Gibran untuk negeri tercinta       Program PrioritasPraGibs,esawela semangat besar terpancar dari program prioritas prabowo gibran untuk negeri tercinta program prioritaspragibs,"['esawela', 'semangat', 'besar', 'terpancar', 'dari', 'program', 'prioritas', 'prabowo', 'gibran', 'untuk', 'negeri', 'tercinta', 'program', 'prioritaspragibs']","['esawela', 'semangat', 'besar', 'pancar', 'dari', 'program', 'prioritas', 'prabowo', 'gibran', 'untuk', 'negeri', 'cinta', 'program', 'prioritaspragibs']",esawela semangat besar pancar dari program prioritas prabowo gibran untuk negeri cinta program prioritaspragibs,"['esawela', 'semangat', 'besar', 'pancar', 'dari', 'program', 'prioritas', 'prabowo', 'gibran', 'untuk', 'negeri', 'cinta', 'program', 'prioritaspragibs']","['esawela', 'semangat', 'besar', 'pancar', 'dari', 'program', 'prioritas', 'prabowo', 'gibran', 'untuk', 'negeri', 'cinta', 'program', 'prioritaspragibs']","['esawela', 'semangat', 'pancar', 'program', 'prioritas', 'prabowo', 'gibran', 'negeri', 'cinta', 'program', 'prioritaspragibs']",esawela semangat pancar program prioritas prabowo gibran negeri cinta program prioritaspragibs
Fri Dec 15 04:10:19 +0000 2023,1735512584357630205,Pak Prabowo kata @PartaiSocmed emang Jumatan dimana 😁 https://t.co/D4DCcLfbaF,0,0,0,0,in,1516376765471813635,1735512584357630205,KepaArgawinata2,https://twitter.com/KepaArgawinata2/status/1735512584357630205,Pak Prabowo kata  PartaiSocmed emang Jumatan dimana ,Pak Prabowo kata  PartaiSocmed emang Jumatan dimana ,pak prabowo kata  partaisocmed emang jumatan dimana ,"['pak', 'prabowo', 'kata', 'partaisocmed', 'emang', 'jumatan', 'dimana']","['pak', 'prabowo', 'kata', 'partaisocmed', 'emang', 'jumat', 'mana']",pak prabowo kata partaisocmed emang jumat mana,"['pak', 'prabowo', 'kata', 'partaisocmed', 'emang', 'jumat', 'mana']","['pak', 'prabowo', 'kata', 'partaisocmed', 'emang', 'jumat', 'mana']","['prabowo', 'partaisocmed', 'emang', 'jumat']",prabowo partaisocmed emang jumat
Fri Dec 15 04:10:17 +0000 2023,1735512578275836030,@PartaiSocmed @aniesbaswedan @prabowo Serem banget ya efek asam sulfat 😂😂😂,0,0,0,0,in,60903482,1735216864152981540,d380no,https://twitter.com/d380no/status/1735512578275836030,PartaiSocmed  aniesbaswedan  prabowo Serem banget ya efek asam sulfat ,PartaiSocmed  aniesbaswedan  prabowo Serem banget ya efek asam sulfat ,partaisocmed  aniesbaswedan  prabowo serem banget ya efek asam sulfat ,"['partaisocmed', 'aniesbaswedan', 'prabowo', 'serem', 'banget', 'ya', 'efek', 'asam', 'sulfat']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'rem', 'banget', 'ya', 'efek', 'asam', 'sulfat']",partaisocmed aniesbaswedan prabowo rem banget ya efek asam sulfat,"['partaisocmed', 'aniesbaswedan', 'prabowo', 'rem', 'banget', 'ya', 'efek', 'asam', 'sulfat']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'rem', 'banget', 'iya', 'efek', 'asam', 'sulfat']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'rem', 'banget', 'iya', 'efek', 'asam', 'sulfat']",partaisocmed aniesbaswedan prabowo rem banget iya efek asam sulfat
Fri Dec 15 04:10:17 +0000 2023,1735512577890001403,"AHY akan berjuang menangkan Prabowo, siapa pun cawapresnya. gwi  AgusYudhoyono PDemokrat Demokrat Bareng AHY https://t.co/sQFXTvjyYY",0,0,0,0,in,1101762919,1735512577890001403,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512577890001403,AHY akan berjuang menangkan Prabowo  siapa pun cawapresnya  gwi  AgusYudhoyono PDemokrat Demokrat Bareng AHY,AHY akan berjuang menangkan Prabowo  siapa pun cawapresnya  gwi  AgusYudhoyono PDemokrat Demokrat Bareng AHY,ahy akan berjuang menangkan prabowo  siapa pun cawapresnya  gwi  agusyudhoyono pdemokrat demokrat bareng ahy,"['ahy', 'akan', 'berjuang', 'menangkan', 'prabowo', 'siapa', 'pun', 'cawapresnya', 'gwi', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'akan', 'juang', 'menang', 'prabowo', 'siapa', 'pun', 'cawapresnya', 'gwi', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']",ahy akan juang menang prabowo siapa pun cawapresnya gwi agusyudhoyono pdemokrat demokrat bareng ahy,"['ahy', 'akan', 'juang', 'menang', 'prabowo', 'siapa', 'pun', 'cawapresnya', 'gwi', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'akan', 'juang', 'menang', 'prabowo', 'siapa', 'pun', 'cawapresnya', 'gwi', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']","['ahy', 'juang', 'menang', 'prabowo', 'cawapresnya', 'gwi', 'agusyudhoyono', 'pdemokrat', 'demokrat', 'bareng', 'ahy']",ahy juang menang prabowo cawapresnya gwi agusyudhoyono pdemokrat demokrat bareng ahy
Fri Dec 15 04:10:15 +0000 2023,1735512567588761630,"AHY: Kami siap menangkan Prabowo, Demokrat bangkit di 2024. ^me  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/Gg5d4RTedx",0,0,0,0,in,1101762919,1735512567588761630,Iza_Zot,https://twitter.com/Iza_Zot/status/1735512567588761630,AHY  Kami siap menangkan Prabowo  Demokrat bangkit di ^me  PDemokrat AgusYudhoyono Demokrat Bareng AHY,AHY  Kami siap menangkan Prabowo  Demokrat bangkit di    ^me  PDemokrat AgusYudhoyono Demokrat Bareng AHY,ahy  kami siap menangkan prabowo  demokrat bangkit di ^me  pdemokrat agusyudhoyono demokrat bareng ahy,"['ahy', 'kami', 'siap', 'menangkan', 'prabowo', 'demokrat', 'bangkit', 'di', '^me', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'kami', 'siap', 'menang', 'prabowo', 'demokrat', 'bangkit', 'di', 'me', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",ahy kami siap menang prabowo demokrat bangkit di me pdemokrat agusyudhoyono demokrat bareng ahy,"['ahy', 'kami', 'siap', 'menang', 'prabowo', 'demokrat', 'bangkit', 'di', 'me', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'kami', 'siap', 'menang', 'prabowo', 'demokrat', 'bangkit', 'di', 'me', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['ahy', 'menang', 'prabowo', 'demokrat', 'bangkit', 'me', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",ahy menang prabowo demokrat bangkit me pdemokrat agusyudhoyono demokrat bareng ahy
Fri Dec 15 04:10:11 +0000 2023,1735512552707424752,"Isu gorengan 5 tahunan sekali yang selalu keluar jelang pemilu, tentu saja kalau bukan buat nyerempet Pak Prabowo..buat apalagi? Jadi jelas ya, pertanyaan Ganjar hanya ingin mendiskreditkan Prabowo.  #prabowo #gibran #debatperdana #debatcapres #debatcapres2024 #kpu #kpuri https://t.co/qawLcOvdUc",0,0,0,0,in,1576913175227748352,1735512552707424752,dekade_08,https://twitter.com/dekade_08/status/1735512552707424752,Isu gorengan tahunan sekali yang selalu keluar jelang pemilu  tentu saja kalau bukan buat nyerempet Pak Prabowo  buat apalagi  Jadi jelas ya  pertanyaan Ganjar hanya ingin mendiskreditkan Prabowo,Isu gorengan   tahunan sekali yang selalu keluar jelang pemilu  tentu saja kalau bukan buat nyerempet Pak Prabowo  buat apalagi  Jadi jelas ya  pertanyaan Ganjar hanya ingin mendiskreditkan Prabowo,isu gorengan tahunan sekali yang selalu keluar jelang pemilu  tentu saja kalau bukan buat nyerempet pak prabowo  buat apalagi  jadi jelas ya  pertanyaan ganjar hanya ingin mendiskreditkan prabowo,"['isu', 'gorengan', 'tahunan', 'sekali', 'yang', 'selalu', 'keluar', 'jelang', 'pemilu', 'tentu', 'saja', 'kalau', 'bukan', 'buat', 'nyerempet', 'pak', 'prabowo', 'buat', 'apalagi', 'jadi', 'jelas', 'ya', 'pertanyaan', 'ganjar', 'hanya', 'ingin', 'mendiskreditkan', 'prabowo']","['isu', 'goreng', 'tahun', 'sekali', 'yang', 'selalu', 'keluar', 'jelang', 'milu', 'tentu', 'saja', 'kalau', 'bukan', 'buat', 'nyerempet', 'pak', 'prabowo', 'buat', 'apalagi', 'jadi', 'jelas', 'ya', 'tanya', 'ganjar', 'hanya', 'ingin', 'diskredit', 'prabowo']",isu goreng tahun sekali yang selalu keluar jelang milu tentu saja kalau bukan buat nyerempet pak prabowo buat apalagi jadi jelas ya tanya ganjar hanya ingin diskredit prabowo,"['isu', 'goreng', 'tahun', 'sekali', 'yang', 'selalu', 'keluar', 'jelang', 'milu', 'tentu', 'saja', 'kalau', 'tidak_buat', 'nyerempet', 'pak', 'prabowo', 'buat', 'apalagi', 'jadi', 'jelas', 'ya', 'tanya', 'ganjar', 'hanya', 'ingin', 'diskredit', 'prabowo']","['isu', 'goreng', 'tahun', 'sekali', 'yang', 'selalu', 'keluar', 'jelang', 'milu', 'tentu', 'saja', 'kalau', 'tidak_buat', 'nyerempet', 'pak', 'prabowo', 'buat', 'apalagi', 'jadi', 'jelas', 'iya', 'tanya', 'ganjar', 'hanya', 'ingin', 'diskredit', 'prabowo']","['isu', 'goreng', 'jelang', 'milu', 'tidak', 'buat', 'nyerempet', 'prabowo', 'iya', 'ganjar', 'diskredit', 'prabowo']",isu goreng jelang milu tidak buat nyerempet prabowo iya ganjar diskredit prabowo
